interaction_type,duration,page_or_product,age,converted
12,83.0,9,30.0,1
12,47.0,27,18.0,1
8,8.0,22,39.0,0
3,47.0,1,33.0,0
12,64.0,27,33.0,1
11,74.0,14,33.0,0
3,25.0,23,24.0,0
7,3.0,22,25.0,0
11,265.0,0,18.0,0
12,170.0,5,18.0,1
13,242.0,14,24.0,0
12,60.0,19,18.0,1
12,9.0,21,30.0,1
11,265.0,29,18.0,0
11,198.0,28,28.0,0
12,265.0,12,34.0,1
3,37.0,11,30.0,0
6,56.0,18,31.0,0
12,112.0,0,28.0,1
2,45.0,24,24.0,0
7,1.0,22,60.0,0
12,132.0,18,30.0,1
9,45.0,18,30.0,0
7,7.0,27,22.0,0
0,3.0,1,31.0,0
7,7.0,30,46.0,0
11,151.0,8,30.0,0
12,144.0,24,18.0,1
0,4.0,25,28.0,0
11,137.0,5,18.0,0
12,48.0,21,45.0,1
2,19.0,12,42.0,0
8,8.0,21,18.0,0
7,3.0,16,33.0,0
0,1.0,12,18.0,0
11,119.0,6,34.0,0
1,1.0,9,60.0,0
12,110.0,22,18.0,1
5,33.0,31,22.0,0
11,19.0,0,24.0,0
7,7.0,21,43.0,0
2,84.0,25,44.0,0
12,183.0,13,45.0,1
12,138.0,10,18.0,1
8,78.0,21,36.0,0
3,5.0,5,30.0,0
2,90.0,0,41.0,0
2,32.0,13,26.0,0
12,68.0,11,28.0,1
13,52.0,13,28.0,0
10,6.0,12,18.0,0
3,32.0,28,23.0,0
3,58.0,1,56.0,0
6,123.0,27,28.0,0
3,55.0,23,31.0,0
8,8.0,3,36.0,0
12,168.0,31,50.0,1
7,8.0,16,40.0,0
12,69.0,21,49.0,1
12,224.0,11,37.0,1
11,137.0,12,33.0,0
9,23.0,16,22.0,0
11,116.0,23,28.0,0
12,159.0,18,51.0,1
11,188.0,0,32.0,0
12,106.0,3,25.0,1
8,8.0,2,32.0,0
3,37.0,13,26.0,0
13,73.0,20,30.0,0
7,4.0,30,20.0,0
6,31.0,31,42.0,0
8,2.0,22,45.0,0
12,69.0,3,21.0,1
10,3.0,8,38.0,0
7,4.0,21,53.0,0
13,255.0,8,42.0,0
12,28.5,16,25.0,1
3,31.0,24,42.0,0
8,22.0,27,29.0,0
11,265.0,7,49.0,0
7,6.0,21,41.0,0
12,56.0,18,45.0,1
3,34.0,0,43.0,0
12,74.0,21,60.0,1
12,129.0,20,18.0,1
2,40.0,5,32.0,0
2,92.0,23,28.0,0
3,57.0,14,36.0,0
7,8.0,21,42.0,0
6,150.0,19,38.0,0
12,48.0,26,39.0,1
4,11.0,23,20.0,0
12,265.0,6,37.0,1
12,184.0,10,32.0,1
12,12.0,4,46.0,1
12,202.0,0,18.0,1
3,18.0,10,18.0,0
12,57.0,26,32.0,1
12,10.0,21,53.0,1
11,168.0,28,24.0,0
9,11.0,16,30.0,0
12,250.0,23,33.0,1
8,5.0,18,18.0,0
12,156.0,10,18.0,1
6,178.0,16,33.0,0
10,4.0,8,31.0,0
1,10.0,13,55.0,0
11,217.0,1,31.0,0
7,2.0,26,29.0,0
12,109.0,22,53.0,1
10,10.0,5,40.0,0
8,2.0,3,48.0,0
8,3.0,26,20.0,0
4,45.0,1,53.0,0
3,18.0,32,34.0,0
12,49.0,3,22.0,1
12,102.0,27,31.0,1
6,119.0,18,34.0,0
3,60.0,1,23.0,0
8,5.0,27,43.0,0
12,40.0,30,40.0,1
12,94.0,21,36.0,1
12,139.0,0,30.0,1
6,73.0,31,59.0,0
11,265.0,12,19.0,0
0,4.0,0,31.0,0
5,99.0,27,32.0,0
11,63.0,24,32.0,0
8,7.0,27,29.0,0
12,59.5,3,41.0,1
2,28.0,25,45.0,0
13,205.0,7,25.0,0
2,115.0,28,37.0,0
8,9.0,21,27.0,0
12,265.0,11,20.0,1
12,79.5,3,18.0,1
3,10.0,21,42.0,0
6,36.0,27,20.0,0
8,8.0,31,18.0,0
1,169.0,32,32.0,0
12,75.0,26,41.0,1
12,49.0,18,42.0,1
1,9.0,11,39.0,0
3,52.0,13,18.0,0
12,37.5,18,45.0,1
10,7.0,10,33.0,0
8,5.0,16,38.0,0
8,5.0,30,43.0,0
12,129.0,5,47.0,1
9,60.0,21,28.0,0
4,42.0,20,38.0,0
12,137.0,10,24.0,1
13,174.0,24,35.0,0
3,40.0,28,28.0,0
12,57.0,31,45.0,1
12,31.0,22,18.0,1
13,263.0,23,18.0,0
7,10.0,18,35.0,0
13,61.0,20,47.0,0
12,44.5,21,38.0,1
2,100.0,1,23.0,0
6,162.0,19,33.0,0
12,233.0,12,26.0,1
6,89.0,27,18.0,0
12,229.0,32,27.0,1
12,112.5,18,30.0,1
11,121.0,29,38.0,0
6,34.0,27,34.0,0
11,197.0,9,41.0,0
12,50.5,22,27.0,1
4,17.0,24,36.0,0
2,119.0,12,35.0,0
12,85.0,21,31.0,1
12,265.0,13,51.0,1
8,10.0,31,25.0,0
9,57.0,21,18.0,0
12,74.0,6,33.0,1
3,26.0,28,51.0,0
13,152.0,24,46.0,0
11,71.0,1,18.0,0
0,3.0,29,35.0,0
9,23.0,27,26.0,0
6,76.0,19,31.0,0
2,31.0,25,19.0,0
8,9.0,22,18.0,0
12,26.0,26,33.0,1
11,265.0,12,28.0,0
11,186.0,29,23.0,0
12,47.0,3,26.0,1
12,41.0,4,25.0,1
7,10.0,31,43.0,0
13,265.0,5,35.0,0
6,31.0,27,41.0,0
11,265.0,12,33.0,0
7,10.0,26,28.0,0
5,97.0,21,22.0,0
6,173.0,27,42.0,0
12,75.5,27,34.0,1
12,265.0,14,31.0,1
3,8.0,23,28.0,0
1,10.0,13,42.0,0
11,265.0,12,28.0,0
7,6.0,21,40.0,0
12,203.0,11,40.0,1
13,161.0,5,33.0,0
11,143.0,1,19.0,0
12,103.5,21,46.0,1
8,7.0,22,42.0,0
8,2.0,2,23.0,0
3,48.0,32,60.0,0
6,17.0,3,27.0,0
12,191.0,7,28.0,1
2,22.0,23,18.0,0
0,4.0,20,18.0,0
12,39.5,27,25.0,1
5,62.0,2,55.0,0
6,90.0,27,34.0,0
12,29.0,26,30.0,1
12,41.0,18,38.0,1
3,45.0,0,23.0,0
2,86.0,14,36.0,0
6,123.0,26,37.0,0
12,163.0,1,18.0,1
12,55.0,27,20.0,1
3,37.0,6,31.0,0
7,7.0,26,26.0,0
6,33.0,22,26.0,0
7,6.0,22,28.0,0
12,54.0,4,37.0,1
6,104.0,30,32.0,0
12,41.0,21,33.0,1
2,90.0,6,43.0,0
12,56.0,21,30.0,1
1,9.0,28,31.0,0
12,76.0,18,38.0,1
11,265.0,20,28.0,0
13,205.0,13,33.0,0
13,40.5,29,29.0,0
2,67.0,32,31.0,0
12,36.0,18,36.0,1
11,118.0,1,35.0,0
12,31.0,4,28.0,1
12,171.0,20,38.0,1
7,6.0,21,31.0,0
12,100.0,3,35.0,1
6,163.0,19,31.0,0
11,174.0,0,46.0,0
1,7.0,9,32.0,0
6,45.0,21,41.0,0
3,9.0,25,18.0,0
8,6.0,2,28.0,0
3,30.0,11,36.0,0
13,96.0,29,23.0,0
6,61.0,21,34.0,0
2,265.0,10,49.0,0
2,31.0,5,31.0,0
12,216.0,14,40.0,1
12,23.0,19,42.0,1
12,150.0,24,51.0,1
6,42.0,19,18.0,0
2,63.0,13,42.0,0
13,224.0,29,26.0,0
12,23.0,27,42.0,1
2,39.0,9,37.0,0
12,116.0,7,33.0,1
12,53.5,27,41.0,1
8,4.0,30,43.0,0
3,32.0,25,34.0,0
6,173.0,19,26.0,0
6,123.0,30,44.0,0
8,3.0,22,21.0,0
7,2.0,27,34.0,0
11,125.0,6,34.0,0
12,184.0,0,44.0,1
6,27.0,19,37.0,0
0,4.0,6,18.0,0
13,156.0,12,33.0,0
10,5.0,13,37.0,0
11,167.0,1,18.0,0
12,244.0,24,42.0,1
2,31.0,5,42.0,0
6,39.0,18,29.0,0
11,207.0,8,56.0,0
12,65.0,19,40.0,1
2,13.0,25,26.0,0
3,14.0,24,42.0,0
7,4.0,31,18.0,0
12,41.0,18,42.0,1
6,126.0,22,38.0,0
13,146.0,25,29.0,0
12,28.0,18,36.0,1
12,102.5,18,38.0,1
9,36.0,27,47.0,0
13,103.0,5,31.0,0
10,38.0,9,34.0,0
10,6.0,6,29.0,0
3,53.0,24,18.0,0
12,39.0,27,22.0,1
12,40.0,30,55.0,1
13,222.0,0,28.0,0
11,242.0,24,22.0,0
11,260.0,25,32.0,0
12,255.0,12,44.0,1
6,69.0,22,23.0,0
11,158.0,14,52.0,0
1,6.0,12,18.0,0
8,10.0,2,21.0,0
12,218.0,6,42.0,1
3,60.0,20,38.0,0
12,54.0,18,43.0,1
12,102.5,26,33.0,1
12,85.0,26,31.0,1
11,122.0,14,31.0,0
11,122.0,12,21.0,0
12,54.5,16,30.0,1
12,79.0,21,32.0,1
6,106.0,30,18.0,0
7,10.0,18,33.0,0
12,40.0,3,18.0,1
12,52.5,26,38.0,1
12,24.0,15,26.0,1
7,10.0,30,30.0,0
11,64.0,23,30.0,0
8,2.0,22,18.0,0
5,74.0,19,43.0,0
8,6.0,30,18.0,0
12,31.0,27,29.0,1
11,182.0,32,24.0,0
11,108.0,7,42.0,0
8,2.0,22,43.0,0
11,265.0,24,49.0,0
8,3.0,30,58.0,0
12,92.0,21,32.0,1
4,38.0,1,18.0,0
6,149.0,2,20.0,0
12,75.0,21,53.0,1
2,31.0,23,50.0,0
3,60.0,6,30.0,0
6,132.0,26,36.0,0
6,141.0,18,23.0,0
3,43.0,25,31.0,0
8,44.5,21,18.0,0
7,10.0,31,31.0,0
0,3.0,23,18.0,0
11,5.0,22,31.0,0
13,224.0,1,28.0,0
12,39.0,18,45.0,1
1,3.0,9,35.0,0
1,2.0,0,29.0,0
12,140.0,9,43.0,1
8,4.0,27,31.0,0
8,3.0,19,23.0,0
11,210.0,25,18.0,0
12,6.0,3,18.0,1
11,265.0,13,28.0,0
8,4.0,18,45.0,0
8,4.0,21,18.0,0
12,60.0,27,41.0,1
2,108.0,20,45.0,0
12,81.0,18,57.0,1
7,8.0,26,32.0,0
12,70.0,24,22.0,1
11,71.0,14,49.0,0
12,57.0,18,34.0,1
12,105.0,22,29.0,1
6,77.0,27,49.0,0
11,118.0,11,37.0,0
11,263.0,28,22.0,0
12,241.0,13,38.0,1
2,29.0,7,22.0,0
11,265.0,20,31.0,0
12,177.0,7,33.0,1
13,129.0,11,20.0,0
6,154.0,27,18.0,0
11,184.0,5,35.0,0
2,87.0,8,45.0,0
11,220.0,10,29.0,0
8,83.5,26,30.0,0
8,7.0,19,18.0,0
6,14.0,18,30.0,0
12,79.0,27,25.0,1
7,9.0,27,26.0,0
0,27.0,28,29.0,0
7,10.0,3,30.0,0
8,6.0,22,43.0,0
6,87.0,21,30.0,0
4,52.0,7,36.0,0
12,265.0,10,32.0,1
3,11.0,14,18.0,0
11,177.0,23,40.0,0
7,6.0,2,31.0,0
12,107.0,27,18.0,1
0,1.0,20,25.0,0
3,10.0,25,21.0,0
4,26.0,11,32.0,0
8,10.0,21,18.0,0
10,5.0,7,24.0,0
8,2.0,18,30.0,0
7,3.0,18,42.0,0
12,49.0,22,25.0,1
11,117.0,25,44.0,0
12,105.0,21,39.0,1
2,63.0,9,51.0,0
12,66.0,3,27.0,1
0,2.0,7,18.0,0
8,7.0,3,18.0,0
12,93.5,26,35.0,1
12,227.0,25,31.0,1
6,143.0,22,42.0,0
11,204.0,1,24.0,0
6,60.0,27,53.0,0
3,56.0,0,32.0,0
2,69.0,5,24.0,0
13,248.0,9,23.0,0
11,75.0,12,24.0,0
8,1.0,18,43.0,0
13,212.0,14,49.0,0
6,41.0,2,26.0,0
2,30.0,20,57.0,0
2,31.0,5,24.0,0
12,146.0,23,31.0,1
3,60.0,13,35.0,0
8,5.0,22,20.0,0
12,8.0,18,47.0,1
13,265.0,5,30.0,0
8,4.0,30,36.0,0
12,119.0,29,18.0,1
10,5.0,25,33.0,0
6,70.0,3,35.0,0
2,9.0,24,49.0,0
3,10.0,13,41.0,0
0,5.0,7,18.0,0
12,56.5,16,41.0,1
12,123.0,18,38.0,1
10,8.0,12,22.0,0
12,158.0,10,44.0,1
4,41.0,9,53.0,0
0,1.0,9,41.0,0
0,1.0,13,35.0,0
12,43.5,22,40.0,1
12,143.0,20,18.0,1
9,35.0,26,43.0,0
11,254.0,5,30.0,0
3,44.0,9,35.0,0
11,146.0,9,18.0,0
7,7.0,21,35.0,0
12,66.0,25,18.0,1
3,34.0,29,41.0,0
7,6.0,19,30.0,0
12,165.0,11,22.0,1
6,175.0,31,23.0,0
8,7.0,21,18.0,0
8,1.0,18,30.0,0
7,5.0,0,40.0,0
5,117.0,18,18.0,0
8,6.0,22,28.0,0
12,181.0,12,41.0,1
11,93.0,10,60.0,0
9,48.0,21,29.0,0
8,1.0,18,19.0,0
8,4.0,3,32.0,0
7,2.0,21,32.0,0
12,51.0,19,32.0,1
11,77.0,24,26.0,0
12,67.5,21,60.0,1
12,17.0,3,23.0,1
10,6.0,24,27.0,0
12,22.0,18,43.0,1
13,217.0,7,44.0,0
11,259.0,10,38.0,0
11,88.0,6,24.0,0
12,265.0,28,30.0,1
7,6.0,27,48.0,0
12,223.0,23,56.0,1
0,2.0,14,37.0,0
12,123.0,24,18.0,1
11,154.0,24,18.0,0
12,51.0,26,60.0,1
11,82.0,0,35.0,0
11,265.0,9,32.0,0
12,55.0,21,56.0,1
7,8.0,16,60.0,0
2,75.0,24,30.0,0
8,9.0,18,28.0,0
6,49.0,22,33.0,0
3,25.0,14,18.0,0
8,8.0,22,41.0,0
11,265.0,10,20.0,0
12,46.5,18,42.0,1
8,5.0,2,35.0,0
8,5.0,2,44.0,0
2,34.0,10,49.0,0
2,51.0,14,38.0,0
8,2.0,2,42.0,0
12,171.0,0,28.0,1
6,150.0,21,42.0,0
12,112.5,21,30.0,1
12,129.0,20,18.0,1
12,42.0,18,32.0,1
12,48.0,22,24.0,1
13,66.0,12,32.0,0
12,140.0,15,40.0,1
7,9.0,16,41.0,0
3,8.0,12,34.0,0
6,112.0,22,32.0,0
2,38.0,24,27.0,0
8,4.0,22,18.0,0
12,48.0,18,32.0,1
13,240.0,23,32.0,0
3,38.0,20,24.0,0
3,52.0,12,18.0,0
12,61.0,26,18.0,1
8,3.0,31,29.0,0
7,8.0,16,28.0,0
8,3.0,21,42.0,0
2,73.0,23,27.0,0
12,90.0,13,42.0,1
12,116.5,27,26.0,1
2,119.0,32,18.0,0
12,35.0,27,33.0,1
13,143.0,24,25.0,0
3,13.0,10,32.0,0
12,265.0,0,40.0,1
6,111.0,19,55.0,0
11,139.0,9,39.0,0
12,68.0,18,39.0,1
12,77.0,21,51.0,1
12,265.0,25,18.0,1
11,202.0,1,28.0,0
11,223.0,7,37.0,0
8,10.0,21,18.0,0
12,72.0,18,18.0,1
6,25.0,18,30.0,0
12,14.0,18,44.0,1
11,265.0,10,18.0,0
12,214.0,28,41.0,1
12,16.0,21,28.0,1
8,5.0,18,38.0,0
6,30.0,27,36.0,0
11,141.0,9,20.0,0
11,202.0,25,18.0,0
12,80.0,18,39.0,1
8,4.0,22,28.0,0
4,39.0,24,28.0,0
6,105.0,31,41.0,0
11,120.0,8,31.0,0
12,3.0,4,37.0,1
7,9.0,22,18.0,0
12,40.0,27,45.0,1
5,11.0,18,32.0,0
11,242.0,8,22.0,0
0,2.0,11,29.0,0
7,5.0,31,18.0,0
3,37.0,1,26.0,0
3,59.0,24,56.0,0
6,20.0,30,32.0,0
8,10.0,22,42.0,0
11,174.0,8,20.0,0
12,3.0,18,37.0,1
3,49.0,0,32.0,0
9,32.0,18,42.0,0
12,55.0,18,38.0,1
7,8.0,2,45.0,0
3,25.0,8,50.0,0
12,53.5,18,30.0,1
8,3.0,2,44.0,0
11,91.0,10,21.0,0
11,206.0,9,23.0,0
12,58.0,27,33.0,1
7,10.0,27,18.0,0
3,10.0,10,37.0,0
5,75.0,21,27.0,0
3,57.0,32,18.0,0
11,265.0,24,18.0,0
5,62.0,21,40.0,0
3,46.0,5,30.0,0
12,17.0,3,29.0,1
3,27.0,7,31.0,0
6,177.0,18,42.0,0
4,46.0,5,55.0,0
8,3.0,16,25.0,0
2,76.0,11,51.0,0
3,34.0,11,28.0,0
11,265.0,24,39.0,0
12,203.0,20,28.0,1
12,3.0,12,28.0,1
7,9.0,22,42.0,0
12,265.0,29,32.0,1
8,7.0,3,47.0,0
12,190.0,9,37.0,1
6,90.0,22,36.0,0
5,68.0,30,43.0,0
12,16.0,18,34.0,1
12,60.0,8,31.0,1
3,60.0,24,29.0,0
7,9.0,22,42.0,0
7,4.0,27,33.0,0
11,67.0,25,37.0,0
3,27.0,32,23.0,0
3,20.0,5,43.0,0
12,211.0,10,32.0,1
2,115.0,11,18.0,0
2,38.0,14,18.0,0
12,103.5,21,46.0,1
12,36.0,27,18.0,1
7,10.0,19,47.0,0
7,8.0,22,47.0,0
12,78.0,23,38.0,1
8,10.0,21,40.0,0
12,35.0,21,39.0,1
6,32.0,22,31.0,0
12,96.0,8,37.0,1
6,59.0,31,18.0,0
12,94.0,28,18.0,1
7,5.0,2,37.0,0
5,76.0,27,34.0,0
12,33.5,21,38.0,1
3,28.0,28,27.0,0
6,107.0,31,42.0,0
5,110.0,27,18.0,0
6,22.0,22,35.0,0
11,185.0,13,44.0,0
1,2.0,8,37.0,0
2,55.0,32,25.0,0
3,54.0,24,25.0,0
6,27.0,27,30.0,0
11,213.0,7,21.0,0
11,253.0,0,31.0,0
11,229.0,10,31.0,0
13,187.0,7,34.0,0
7,1.0,18,29.0,0
2,30.0,29,40.0,0
2,98.0,8,45.0,0
0,5.0,20,45.0,0
12,37.0,26,25.0,1
7,7.0,27,18.0,0
12,59.0,3,26.0,1
12,63.0,26,37.0,1
8,10.0,22,29.0,0
6,128.0,3,49.0,0
7,2.0,16,41.0,0
2,98.0,5,22.0,0
3,52.0,9,40.0,0
11,142.0,24,19.0,0
6,149.0,18,37.0,0
11,139.0,7,28.0,0
5,36.0,21,33.0,0
6,180.0,31,30.0,0
12,51.0,22,45.0,1
8,3.0,26,18.0,0
12,37.0,21,51.0,1
12,32.0,21,45.0,1
12,15.0,21,42.0,1
8,2.0,30,27.0,0
7,2.0,21,21.0,0
11,124.0,11,27.0,0
13,139.0,24,36.0,0
8,7.0,31,37.0,0
7,5.0,21,37.0,0
12,29.0,31,19.0,1
12,78.5,21,46.0,1
11,75.0,12,20.0,0
13,265.0,9,32.0,0
8,1.0,19,36.0,0
10,5.0,11,24.0,0
6,17.0,27,30.0,0
3,24.0,0,46.0,0
11,202.0,7,31.0,0
4,25.0,32,36.0,0
13,221.0,5,31.0,0
2,114.0,10,31.0,0
12,50.0,18,36.0,1
0,3.0,12,31.0,0
10,9.0,9,50.0,0
5,21.0,22,32.0,0
7,6.0,31,33.0,0
12,63.0,18,43.0,1
3,33.0,11,31.0,0
11,127.0,28,39.0,0
10,1.0,11,23.0,0
6,161.0,2,39.0,0
10,5.0,1,18.0,0
8,7.0,18,25.0,0
2,79.0,11,23.0,0
13,90.0,1,19.0,0
3,19.0,0,46.0,0
12,60.5,22,28.0,1
12,112.0,18,48.0,1
4,30.0,12,31.0,0
7,6.0,18,18.0,0
12,176.0,21,37.0,1
8,6.0,26,28.0,0
7,7.0,30,35.0,0
5,98.0,21,36.0,0
6,89.0,2,25.0,0
8,3.0,18,49.0,0
4,59.0,29,28.0,0
3,32.0,1,22.0,0
12,94.0,26,36.0,1
8,9.0,18,26.0,0
10,1.0,9,30.0,0
2,99.0,0,27.0,0
3,20.0,28,18.0,0
4,23.0,0,35.0,0
6,62.0,22,20.0,0
11,199.0,6,28.0,0
2,34.0,14,39.0,0
3,23.0,23,45.0,0
8,5.0,22,40.0,0
3,9.0,12,27.0,0
11,186.0,13,33.0,0
0,4.0,29,26.0,0
5,108.0,26,18.0,0
11,103.0,6,26.0,0
7,2.0,22,31.0,0
11,82.0,8,24.0,0
7,7.0,3,56.0,0
8,7.0,26,33.0,0
12,51.5,22,19.0,1
12,75.0,0,33.0,1
3,60.0,25,43.0,0
3,32.0,9,45.0,0
12,93.5,21,42.0,1
7,10.0,31,23.0,0
10,3.0,8,39.0,0
2,79.0,20,28.0,0
7,6.0,27,21.0,0
8,6.0,18,34.0,0
6,58.0,31,28.0,0
7,10.0,19,18.0,0
8,4.0,3,27.0,0
10,7.0,1,20.0,0
12,38.0,18,42.0,1
2,79.0,0,42.0,0
12,11.0,30,32.0,1
3,14.0,11,32.0,0
12,58.0,21,51.0,1
2,79.0,20,32.0,0
12,146.0,13,37.0,1
2,74.0,1,37.0,0
12,92.0,4,48.0,1
6,38.0,22,45.0,0
12,79.0,26,35.0,1
12,22.0,17,36.0,1
8,10.0,26,58.0,0
7,8.0,19,30.0,0
11,68.0,5,37.0,0
2,5.0,13,30.0,0
0,4.0,32,22.0,0
12,69.0,18,31.0,1
0,5.0,1,29.0,0
6,118.0,16,18.0,0
6,26.0,16,32.0,0
8,8.0,21,29.0,0
12,241.0,29,49.0,1
11,264.0,14,42.0,0
8,2.0,18,39.0,0
13,265.0,1,23.0,0
5,118.0,16,39.0,0
12,42.0,26,33.0,1
3,49.0,14,40.0,0
12,139.0,7,49.0,1
8,8.0,27,30.0,0
12,68.5,26,28.0,1
12,56.0,22,29.0,1
13,181.0,9,42.0,0
8,4.0,22,38.0,0
8,9.0,26,42.0,0
11,163.0,28,18.0,0
6,73.0,22,42.0,0
12,188.0,7,22.0,1
6,143.0,22,50.0,0
12,42.0,3,42.0,1
7,2.0,18,30.0,0
11,145.0,1,18.0,0
8,10.0,30,18.0,0
7,7.0,27,25.0,0
12,38.0,18,31.0,1
3,25.0,14,29.0,0
6,108.0,19,29.0,0
11,67.0,5,32.0,0
2,65.0,12,30.0,0
8,7.0,30,32.0,0
11,265.0,29,32.0,0
3,58.0,20,18.0,0
8,5.0,22,18.0,0
2,102.0,13,33.0,0
8,2.0,31,27.0,0
11,107.0,5,18.0,0
12,38.0,18,41.0,1
6,155.0,31,24.0,0
11,226.0,25,35.0,0
12,55.0,18,40.0,1
11,69.0,7,39.0,0
12,98.0,18,33.0,1
12,196.0,25,20.0,1
3,39.0,25,27.0,0
3,11.0,10,31.0,0
12,83.5,17,27.0,1
3,21.0,7,18.0,0
1,4.0,13,36.0,0
7,1.0,27,20.0,0
6,58.0,26,30.0,0
12,48.0,21,33.0,1
9,58.0,18,40.0,0
2,87.0,11,38.0,0
3,24.0,8,37.0,0
12,71.0,26,27.0,1
10,9.0,13,44.0,0
12,113.0,18,46.0,1
12,152.0,24,18.0,1
12,47.0,18,33.0,1
6,24.0,21,18.0,0
9,52.0,21,33.0,0
11,187.0,13,28.0,0
12,44.5,16,42.0,1
12,39.0,26,39.0,1
12,30.0,18,42.0,1
6,77.0,21,23.0,0
12,115.0,26,30.0,1
3,39.0,28,34.0,0
7,8.0,16,21.0,0
3,19.0,10,38.0,0
12,9.0,17,37.0,1
0,4.0,20,32.0,0
12,69.0,26,34.0,1
12,35.0,21,45.0,1
12,87.0,16,36.0,1
9,25.0,22,32.0,0
8,2.0,18,29.0,0
7,3.0,26,34.0,0
12,155.0,5,29.0,1
3,26.0,14,46.0,0
7,3.0,18,19.0,0
12,62.0,7,41.0,1
6,32.0,31,23.0,0
12,91.0,18,40.0,1
12,165.0,21,40.0,1
12,45.0,18,48.0,1
6,95.0,21,18.0,0
7,7.0,18,42.0,0
12,49.0,26,36.0,1
12,36.0,26,41.0,1
11,73.0,6,46.0,0
12,114.0,19,26.0,1
12,59.0,21,19.0,1
13,249.0,6,32.0,0
3,20.0,6,42.0,0
12,99.0,18,31.0,1
11,78.5,7,37.0,0
12,25.0,31,36.0,1
10,2.0,32,23.0,0
11,38.0,24,21.0,0
11,141.0,10,21.0,0
10,2.0,23,29.0,0
12,54.5,18,40.0,1
2,79.0,8,28.0,0
7,9.0,16,27.0,0
12,58.0,18,40.0,1
8,4.0,22,37.0,0
7,10.0,22,29.0,0
8,4.0,22,39.0,0
12,55.0,18,37.0,1
6,18.0,22,42.0,0
12,109.0,22,27.0,1
12,55.0,22,18.0,1
12,53.0,18,34.0,1
12,257.0,6,29.0,1
4,38.0,0,39.0,0
12,111.0,18,30.0,1
0,4.0,11,40.0,0
8,4.0,27,30.0,0
6,146.0,26,23.0,0
11,169.0,1,35.0,0
6,62.0,30,23.0,0
12,19.0,31,39.0,1
11,63.0,0,46.0,0
12,265.0,7,30.0,1
0,2.0,0,32.0,0
11,159.0,5,18.0,0
11,265.0,32,40.0,0
12,84.0,22,32.0,1
2,23.0,11,32.0,0
12,234.0,28,33.0,1
11,174.0,1,32.0,0
3,56.0,24,59.0,0
12,68.0,32,28.0,1
3,17.0,11,42.0,0
4,21.0,24,34.0,0
13,113.0,13,46.0,0
12,127.0,18,38.0,1
12,6.0,21,52.0,1
4,42.0,12,28.0,0
12,41.0,3,33.0,1
6,91.0,21,27.0,0
12,45.0,18,48.0,1
2,36.0,10,24.0,0
2,97.0,5,40.0,0
12,161.0,12,38.0,1
12,108.0,9,32.0,1
10,10.0,7,36.0,0
12,80.5,21,49.0,1
7,7.0,31,41.0,0
8,5.0,3,18.0,0
12,55.0,18,32.0,1
12,144.0,11,31.0,1
2,94.0,14,28.0,0
3,53.0,11,32.0,0
3,13.0,25,42.0,0
3,54.0,20,18.0,0
5,112.0,2,28.0,0
6,36.0,31,41.0,0
1,10.0,11,18.0,0
13,94.0,6,18.0,0
12,32.0,27,18.0,1
13,131.0,20,34.0,0
7,5.0,26,28.0,0
13,132.0,32,30.0,0
12,8.0,18,38.0,1
12,8.0,18,38.0,1
13,226.0,9,28.0,0
12,69.5,18,44.0,1
12,203.0,0,37.0,1
12,100.0,21,53.0,1
7,7.0,18,26.0,0
12,99.0,15,26.0,1
12,28.0,17,40.0,1
4,38.0,11,39.0,0
12,51.0,18,60.0,1
3,26.0,23,31.0,0
7,2.0,30,37.0,0
0,3.0,6,40.0,0
12,27.0,17,52.0,1
11,260.0,1,36.0,0
9,54.0,18,19.0,0
6,116.0,22,27.0,0
0,4.0,24,49.0,0
3,38.0,29,35.0,0
6,101.0,22,40.0,0
12,28.0,18,36.0,1
8,1.0,18,45.0,0
7,10.0,22,41.0,0
11,265.0,32,46.0,0
12,65.5,18,45.0,1
12,63.0,20,43.0,1
12,136.0,10,28.0,1
3,23.0,23,26.0,0
7,5.0,21,28.0,0
7,4.0,22,39.0,0
2,17.0,6,24.0,0
3,40.0,9,43.0,0
11,155.0,6,49.0,0
12,44.0,18,30.0,1
10,3.0,20,39.0,0
12,69.0,21,31.0,1
11,148.0,29,34.0,0
12,196.0,9,34.0,1
10,1.0,9,28.0,0
12,160.0,12,30.0,1
6,62.0,21,41.0,0
12,39.0,18,41.0,1
3,43.0,32,32.0,0
12,265.0,13,28.0,1
8,1.0,31,26.0,0
11,193.0,25,43.0,0
8,5.0,18,38.0,0
11,265.0,5,49.0,0
6,126.0,19,18.0,0
12,47.0,27,31.0,1
12,65.0,27,37.0,1
12,95.0,23,24.0,1
6,121.0,21,18.0,0
7,265.0,13,29.0,0
7,1.0,21,18.0,0
13,225.0,9,35.0,0
12,135.0,9,55.0,1
9,19.0,21,18.0,0
12,35.0,17,29.0,1
6,60.0,2,26.0,0
6,172.0,18,32.0,0
6,139.0,3,32.0,0
11,180.0,0,20.0,0
9,25.0,30,24.0,0
7,7.0,26,57.0,0
3,58.0,28,18.0,0
12,44.0,18,30.0,1
12,81.5,18,43.0,1
12,265.0,13,32.0,1
12,234.0,32,39.0,1
0,5.0,7,24.0,0
6,174.0,30,37.0,0
12,14.0,21,47.0,1
8,7.0,30,27.0,0
1,2.0,9,37.0,0
12,32.0,27,31.0,1
12,168.0,1,41.0,1
6,19.0,22,44.0,0
12,221.0,11,37.0,1
